6.711885571574527 8.545237824951755
6.8140538086048394 17.07628561698263
8.167782949256434 30.11266886139174
10.085643092291978 40.06989080485866
13.954478374389836 63.30173686002951
17.666590986491087 73.26313997048473
21.36451356567146 82.03967533204676
27.417981609717344 87.50425700987626
37.027471903734806 89.89669656033601
51.40481325916676 90.40469973890339
66.36678397093883 89.72925417186967
95.70609603814282 89.56181178340333
126.83051424679306 88.4507322056987
187.9129299579975 88.83244409127028
247.78351685775908 88.0264502213645

