1.2355072463768089 6.692857381932593
2.021739130434785 15.004016467516823
3.1449275362318865 32.55179569568565
3.7065217391304337 37.86148207651372
5.391304347826086 50.78823175017573
6.514492753623188 55.6339324564046
8.31159420289855 64.63416675034308
9.771739130434781 70.40239983934131
11.119565217391305 74.78537001707
13.141304347826086 77.78014860929814
16.286231884057973 80.30884961676207
18.869565217391308 83.0705894166081
24.148550724637683 85.591341165445
32.79710144927536 88.56143521772601
46.163043478260875 89.89732904910133
61.66304347826086 90.07053921076414

