1.703354627891251 12.388644582488055
2.9755679598805482 24.187257706151883
3.982544342661779 34.60890675335693
5.080033096867135 45.81715240939312
6.14728105876374 52.30783446526298
7.115196418146157 56.635963862253185
8.242715959158131 59.19567892678788
10.140745687537015 61.95498322056037
12.389484604496639 66.0915875995951
14.017237251615994 66.68766721688107
16.174203764138618 69.84110983707772
18.313529814481143 70.24264035717735
30.367635632053563 70.68314789847494
45.4974820340293 70.93918660668909

